L	σ	M	order	n	η0	α	ApK	h0	γ	NpL	trust	tolerance	seed	nfev	f0	f1	f2	f3	minf
20	0.0	20000	1	64	0.01	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	0.989917744993229	0.9892470342760716	0.9875721463493502	0.9858895333702087
20	0.0	20000	2	64	0.01	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	0.9937558892070038	0.989827637031666	0.9870984466431919	0.9853338596520969
20	0.0	20000	1	1	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.9987332889752721	0.9985282307235538	0.9982757046845968	0.9980123752011449
20	0.0	20000	2	1	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.9877512876056187	0.9847876384052306	0.9824976078069024	0.9797767477688449
20	0.0	20000	1	4	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	0.9647834929749642	0.8663003713882612	0.8019585529820844	0.7598763585703083
20	0.0	20000	2	4	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	0.9498825413212146	0.8523885016540823	0.783353456676827	0.7113136097822552
20	0.0	20000	1	16	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	0.9475588774882766	0.8813158871031269	0.8340787849386281	0.7921400144035659
20	0.0	20000	2	16	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	0.9653534585147902	0.9339238389131758	0.9053589344289602	0.8795957615977239
20	0.0	20000	1	64	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	0.9771315616528244	0.9562500471689933	0.939748310518008	0.9252873776679053
20	0.0	20000	2	64	0.1	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	0.9876362621556375	0.9771797276345755	0.9640179118983184	0.9557696877358701
20	0.0	20000	1	1	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.999965004486967	0.9999246917109326	0.9998891448359718	0.999880084996886
20	0.0	20000	2	1	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.9992597522362755	0.9991790778119052	0.9986130365630436	0.997535886559013
20	0.0	20000	1	4	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	1.0	1.0	1.0	0.996900608241741
20	0.0	20000	1	16	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	1.0	1.0	0.9570929271342071	0.922376342180515
20	0.0	20000	1	64	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	0.6283185307179586	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	1.0	0.9781676744287778	0.9522210739288747	0.9357207530333763
20	0.0	20000	1	1	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.9999767367978796	0.9999452006295236	0.9999452006295236	0.9999452006295236
20	0.0	20000	2	1	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.9992446597111148	0.9991372316243369	0.9989261001740148	0.9984111923750717
20	0.0	20000	1	4	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	1	16	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	1.0	1.0	1.0	0.9985330996407819
20	0.0	20000	1	64	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	0.602	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	1.0	1.0	0.9975767965577529	0.9704604559593278
20	0.0	20000	1	1	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.8570360724178223	0.746595314663699	0.6514251377032628	0.569008755586272
20	0.0	20000	2	1	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.944471408894271	0.8772456757627198	0.8309781649195086	0.7913804309521925
20	0.0	20000	1	4	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	0.9596452256218072	0.9281228823927617	0.9032036404568837	0.8806236457905953
20	0.0	20000	2	4	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	0.9735945278948163	0.9488328173797388	0.9334327009226491	0.9210208103233617
20	0.0	20000	1	16	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	0.9867162640268023	0.9792254093258336	0.9728805295042929	0.9675198690594062
20	0.0	20000	2	16	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	0.9871489765741618	0.9776771802495765	0.9709155325147745	0.9666730846701085
20	0.0	20000	1	64	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	0.9899008019151185	0.9893213859674954	0.9880045523034147	0.9867011153869889
20	0.0	20000	2	64	0.01	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	0.9938860600646136	0.9902518263878569	0.9878681595228546	0.986351421498555
20	0.0	20000	1	1	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.9984909476665476	0.9981382297446759	0.9977595458149435	0.9974192952533979
20	0.0	20000	2	1	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.982405169537988	0.9790937114562157	0.9771892474388834	0.9734741905770081
20	0.0	20000	1	4	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	0.9652880451879269	0.8603644921982895	0.7834629558962343	0.7211663836977885
20	0.0	20000	2	4	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	0.9465952974888857	0.8578252483984117	0.7960501830245692	0.7363084438678195
20	0.0	20000	1	16	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	0.9463753942860501	0.8848511577433711	0.8390008475300688	0.8025186883091708
20	0.0	20000	2	16	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	0.9668303810201093	0.9366539749395466	0.9118346533906424	0.8906507951200027
20	0.0	20000	1	64	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	0.9777586198660332	0.9589352363288856	0.9445945794517961	0.9329005464200809
20	0.0	20000	2	64	0.1	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	0.9869415593228572	0.9767439921578088	0.9649757341110441	0.9581400098378342
20	0.0	20000	1	1	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.9999713265439835	0.9999625950188932	0.9999578516264123	0.9999502510438173
20	0.0	20000	2	1	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.9991242909983234	0.9981971654684956	0.9972681004355618	0.9969217858081197
20	0.0	20000	1	4	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	1.0	0.9997272740175013	0.9993678354900224	0.9982483369813611
20	0.0	20000	1	16	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	1.0	1.0	0.9731716849341294	0.9069542481807564
20	0.0	20000	1	64	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	1.0	1.0	1.0	0.9935972782169381
20	0.0	20000	2	64	0.6283185307179586	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	1.0	0.9844245642006267	0.9573738892637474	0.9439870333766974
20	0.0	20000	1	1	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	30001	1.0	0.9999764053721204	0.9999091505029755	0.9999025360692491	0.9998810497290059
20	0.0	20000	2	1	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	25001	1.0	0.9993387032602974	0.9985323924306703	0.997591156921575	0.9969751804160605
20	0.0	20000	1	4	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	21251	1.0	1.0	1.0	1.0	0.9995184638536335
20	0.0	20000	1	16	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20281	1.0	1.0	1.0	0.9967134170839141	0.9456220424459564
20	0.0	20000	1	64	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	1.0	1.0	0.2	0.16666666666666666	0.5	Inf	0.0	0	20047	1.0	1.0	0.9964608234432328	0.9658735703979082	0.9568104167785044
20	0.0	20000	1	1	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9835126668562019	0.9812483781954316	0.9795660012994956	0.9782058793184242
20	0.0	20000	2	1	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9927058348868584	0.9881002147292353	0.9840901946954291	0.9802282143094567
20	0.0	20000	1	4	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9863312060228788	0.9850709059025275	0.9841504789357721	0.9834029516294622
20	0.0	20000	2	4	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9943454232719288	0.9911009395356377	0.9886977797891356	0.983941121406778
20	0.0	20000	1	16	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9884377417328654	0.9875558501386421	0.9870066967418993	0.9865774590333241
20	0.0	20000	2	16	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9962489338588774	0.9935761270713989	0.992390281853648	0.9894882743371441
20	0.0	20000	1	64	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9906557105114873	0.9895185480415339	0.9889520844901001	0.9885745287000979
20	0.0	20000	2	64	0.01	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9980694595718862	0.9951248208333517	0.994393273986438	0.9927093486635438
20	0.0	20000	1	1	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9187795672977332	0.8903315159796198	0.8695095728997652	0.8525433876952879
20	0.0	20000	2	1	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9833809752906898	0.9621818803789473	0.946712886535124	0.9336738905379487
20	0.0	20000	1	4	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.953166226574718	0.9374842336544681	0.9257485683235265	0.9165613734861207
20	0.0	20000	2	4	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9870108571524587	0.9739996215701803	0.9632077778098619	0.9535975771098097
20	0.0	20000	1	16	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9671999762138648	0.9585342585467984	0.9520853782261708	0.9469766637986761
20	0.0	20000	2	16	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9892642543442699	0.9810802707797976	0.97281537291304	0.9652185852537022
20	0.0	20000	1	64	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9792522470638062	0.9746737912706214	0.9712153137048614	0.9684041079136926
20	0.0	20000	2	64	0.1	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9912394478663937	0.9854978117402593	0.979377717743606	0.9721068451707514
20	0.0	20000	1	1	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.8171433858125615	0.6353101081134916	0.5012219905662714	0.3964800934563901
20	0.0	20000	2	1	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9581253826110725	0.9080413224342384	0.8707910792536118	0.8448185137762722
20	0.0	20000	1	4	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.8349547680813468	0.726806135352362	0.6505700452958464	0.585914325459155
20	0.0	20000	2	4	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9666103737696696	0.9271678267429757	0.898509703625033	0.8788199291458622
20	0.0	20000	1	16	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.8890140986819639	0.8275621117227266	0.7849882497150041	0.7470181718620803
20	0.0	20000	2	16	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9764116591769282	0.9466736593530237	0.9257084889757579	0.909759116423649
20	0.0	20000	1	64	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9483675099167032	0.915244997607083	0.8900091779200169	0.8696586908348164
20	0.0	20000	2	64	0.6283185307179586	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9849409878801583	0.9644367972442355	0.948605323844466	0.9357355119444803
20	0.0	20000	1	1	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9597212637786737	0.7317784355027118	0.5952127521273445	0.48660003620307224
20	0.0	20000	2	1	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9485986270168032	0.8875412795861388	0.8431815238979247	0.8085023295046461
20	0.0	20000	1	4	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.8343297708099335	0.6884710158829382	0.5772058914775701	0.48813247105973395
20	0.0	20000	2	4	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9627371776423289	0.9138398815851668	0.8795427954615441	0.8554661010575515
20	0.0	20000	1	16	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.8765905567568715	0.7847771890932163	0.719652410243207	0.6624574151819327
20	0.0	20000	2	16	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9739253272576307	0.9379890545735234	0.9115016431988936	0.8924893854232979
20	0.0	20000	1	64	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9495971070376131	0.900658795065853	0.8742424183620642	0.8573536758505417
20	0.0	20000	2	64	1.0	0.602	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9845130741772332	0.9583054925557886	0.937926146440008	0.9224048578141195
20	0.0	20000	1	1	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9915485621165409	0.9911577167804402	0.9909457746664202	0.9908029066852458
20	0.0	20000	2	1	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9976927711213514	0.996768933572502	0.9965283983248726	0.9958601454754636
20	0.0	20000	1	4	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9916165137173435	0.9912134183031975	0.9909947497963467	0.9908485956356242
20	0.0	20000	2	4	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9982512189009595	0.9974472152124165	0.9972525686738789	0.9967689765783546
20	0.0	20000	1	16	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9924239761759011	0.9919532554336277	0.9916982874747017	0.991528913816464
20	0.0	20000	2	16	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9986634948342322	0.9978964808574803	0.9977155041253652	0.9973040008822954
20	0.0	20000	1	64	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9936801330870711	0.9930640099276538	0.9927382426018528	0.9925179129773868
20	0.0	20000	2	64	0.01	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9989332071065397	0.997825372791058	0.9976425294277876	0.9970601982132488
20	0.0	20000	1	1	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9830903322750292	0.982216281541356	0.9817013096008851	0.981340452374791
20	0.0	20000	2	1	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9922357674295798	0.9895980037863784	0.9869583255083691	0.9833335671255953
20	0.0	20000	1	4	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9828867850389926	0.9820103577969344	0.9814935653936248	0.9811314045413625
20	0.0	20000	2	4	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.992401927363617	0.9900788184077705	0.9879566467209706	0.9854627935062461
20	0.0	20000	1	16	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9822306326377042	0.9813386783971414	0.9808175434513163	0.9804514264204497
20	0.0	20000	2	16	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9929271744105567	0.9903074329134669	0.9888532492851086	0.98646438280251
20	0.0	20000	1	64	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9849627608694067	0.9840958126302436	0.9835871829436059	0.9832237327237294
20	0.0	20000	2	64	0.1	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9935261543028178	0.99039366181185	0.9889936422817392	0.9866822108612634
20	0.0	20000	1	1	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9510289846217935	0.9444321972718605	0.9405224297916812	0.9378663218964499
20	0.0	20000	2	1	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9863565910966716	0.9766588978401923	0.9696127853696317	0.9636301397594087
20	0.0	20000	1	4	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9565595597483836	0.9500581241746143	0.9461841235435609	0.943549325455467
20	0.0	20000	2	4	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9862715700685312	0.9776946022039159	0.9700299467548072	0.9644984130935308
20	0.0	20000	1	16	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9634866516558442	0.9570825331422546	0.9532813997431513	0.9506744644486619
20	0.0	20000	2	16	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9884148018241263	0.9818462434464974	0.9740057733834759	0.9672284326885645
20	0.0	20000	1	64	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9708019118422324	0.964599392246969	0.9608489848078067	0.9582490999587128
20	0.0	20000	2	64	0.6283185307179586	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9891466715348154	0.982303002925842	0.9744157390372826	0.9671556793546124
20	0.0	20000	1	1	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.9472443652786428	0.9366411779078048	0.9303381116529558	0.9260508246063782
20	0.0	20000	2	1	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9830660406914674	0.9698450375654415	0.9604492008066979	0.9524686369760682
20	0.0	20000	1	4	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9502980115537367	0.939772235732674	0.9334826594371229	0.9292078648480177
20	0.0	20000	2	4	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9830102578941314	0.9718453113886993	0.9616984556194038	0.9546938585172405
20	0.0	20000	1	16	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9506720550770017	0.9400992971465636	0.9338227026995571	0.9295364641764461
20	0.0	20000	2	16	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9846062659745453	0.9743492028467312	0.9645715600580131	0.9568913488711509
20	0.0	20000	1	64	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9665067168140049	0.9563798467607456	0.9502222064330518	0.9459785263792924
20	0.0	20000	2	64	1.0	1.0	0.0	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9862156430430944	0.9753091045317158	0.9653358385864788	0.9582747638728598
20	0.0	20000	1	1	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.7261002271004239	0.5698421126593269	0.4490819651636408	0.3512458526297731
20	0.0	20000	2	1	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9712275074343218	0.9316814365758533	0.8998344614256265	0.8785537734857167
20	0.0	20000	1	4	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9304189603836958	0.8913733185120339	0.8608102893943305	0.8349712213107192
20	0.0	20000	2	4	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9862304815287251	0.9674205675409177	0.9534175342258081	0.941352395439015
20	0.0	20000	1	16	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.9774535764935226	0.968853407961156	0.9619517209079017	0.9562582583947504
20	0.0	20000	2	16	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9913317718490546	0.9839521448202758	0.9778778146678436	0.9702769054049829
20	0.0	20000	1	64	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.9872358953012961	0.9852965710733617	0.9837793643859518	0.9824842611838431
20	0.0	20000	2	64	0.01	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9962691795198538	0.9913344831389465	0.989337701657864	0.9849977537981701
20	0.0	20000	1	1	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9747048411845879	0.9080450326432274	0.8238726746649377	0.7405602546464657
20	0.0	20000	1	4	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	0.9876447463266466	0.8498281728804201	0.7477980848831308	0.659445450430855
20	0.0	20000	2	4	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9572055462144404	0.8999249463019143	0.8565441225207757	0.8231721821354588
20	0.0	20000	1	16	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	0.8493381195535112	0.7759283236660958	0.7141354482697558	0.6560849097820147
20	0.0	20000	2	16	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9797872215056551	0.9480165254867003	0.9256862381490703	0.9085231527622186
20	0.0	20000	1	64	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	0.955151742517833	0.9308635298857706	0.9111888748111903	0.8951742247067869
20	0.0	20000	2	64	0.1	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9882907480233364	0.9751675874031454	0.9628327136291278	0.9525318476600976
20	0.0	20000	1	1	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.994049197998649	0.9873482028623615	0.9848615274224061	0.9824630961462899
20	0.0	20000	1	4	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9951329119106546	0.90148256765359	0.7957067453702085	0.6837648778171431
20	0.0	20000	1	16	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	1.0	1.0	0.9984671435499494	0.9923888971831427
20	0.0	20000	2	16	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9786842844120346	0.9054406394455077	0.8501326328065213	0.8061285063429442
20	0.0	20000	1	64	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	1.0	0.9984595841849891	0.9856654013215667	0.951372587806721
20	0.0	20000	2	64	0.6283185307179586	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9859705593465313	0.950987694381929	0.9220524953365353	0.9008464019849599
20	0.0	20000	1	1	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	1	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	25001	1.0	0.9931665072185841	0.9888410581482225	0.9875666799033374	0.9855230923701624
20	0.0	20000	1	4	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	22501	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	4	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	21251	1.0	0.9984926839685986	0.9541330650552204	0.8694205765125823	0.7828427093612715
20	0.0	20000	1	16	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20626	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	16	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20281	1.0	0.9761625516266	0.9034683868906834	0.8350491886996081	0.7734217520465086
20	0.0	20000	1	64	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20125	1.0	1.0	1.0	1.0	1.0
20	0.0	20000	2	64	1.0	0.602	0.1	0.02	0.101	1.0	Inf	0.0	0	20047	1.0	0.9808869512481752	0.9350511999288218	0.8962865195768467	0.8691905307211842
20	0.0	20000	1	1	0.01	1.0	0.1	0.02	0.101	1.0	Inf	0.0	0	30001	1.0	0.7760608410008816	0.6864257100469393	0.629912207010307	0.5871460600662358
