L	M	σ	seed	order	n	η0	α	ApK	h0	γ	NpL	p	trust	tolerance	K	A	a0	N	fp	nfev
20	20000	0.0	0	2	1	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	5000	2500.0	25.01	20	0.8584242426609423	24996
20	20000	0.0	0	1	4	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	2500	1250.0	12.51	20	0.7738642433330419	22501
20	20000	0.0	0	2	4	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	1250	625.0	6.26	20	0.9301903624074758	21251
20	20000	0.0	0	1	16	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	625	312.5	3.1350000000000002	20	0.9425838181031744	20626
20	20000	0.0	0	2	16	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	312	156.0	1.57	20	0.9648514666301299	20281
20	20000	0.0	0	1	64	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	156	78.0	0.79	20	0.9796871237016909	20125
20	20000	0.0	0	2	64	0.01	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	78	39.0	0.4	20	0.9816883237079349	20047
20	20000	0.0	0	1	1	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	10000	5000.0	500.1	20	1.0	1
20	20000	0.0	0	2	1	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	5000	2500.0	250.10000000000002	20	0.7326114655102373	25001
20	20000	0.0	0	1	4	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	2500	1250.0	125.10000000000001	20	0.7948183749624239	22501
20	20000	0.0	0	2	4	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	1250	625.0	62.6	20	0.7935524908581414	21251
20	20000	0.0	0	1	16	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	625	312.5	31.35	20	0.7221367623830947	20527
20	20000	0.0	0	2	16	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	312	156.0	15.700000000000001	20	0.8908561114291151	20281
20	20000	0.0	0	1	64	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	156	78.0	7.9	20	0.8596375254972727	20125
20	20000	0.0	0	2	64	0.1	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	78	39.0	4.0	20	0.9446673702340882	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	10000	5000.0	3142.220972120511	20	1.0	1
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	5000	2500.0	1571.4246453256146	20	0.9883255677928702	24696
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	2500	1250.0	786.0264819281663	20	1.0	1
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	1250	625.0	393.3274002294421	20	0.7079918339458192	21234
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	625	312.5	196.97785938008002	20	1.0	1
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	312	156.0	98.64600932271951	20	0.7794427299847331	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	156	78.0	49.63716392671873	20	0.9915432860252286	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	78	39.0	25.132741228718345	20	0.8883826970341127	20047
20	20000	0.0	0	1	1	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	10000	5000.0	5001.0	20	1.0	1
20	20000	0.0	0	2	1	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	5000	2500.0	2501.0	20	0.9870031699700895	24506
20	20000	0.0	0	1	4	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	2500	1250.0	1251.0	20	1.0	1
20	20000	0.0	0	2	4	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	1250	625.0	626.0	20	0.864845457572816	21098
20	20000	0.0	0	1	16	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	625	312.5	313.5	20	1.0	1
20	20000	0.0	0	2	16	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	312	156.0	157.0	20	0.7702717335219799	20281
20	20000	0.0	0	1	64	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	156	78.0	79.0	20	1.0	1
20	20000	0.0	0	2	64	1.0	1.0	0.5	0.02	0.101	1.0	1.0	Inf	0.0	78	39.0	40.0	20	0.874280072919202	20047
20	20000	0.0	0	1	1	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	2.5587399107110453	20	0.6317260944138038	29887
20	20000	0.0	0	2	1	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	1.6859016140249046	20	0.8258698657017348	24996
20	20000	0.0	0	1	4	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	1.1108730796584116	20	0.671103523355217	22501
20	20000	0.0	0	2	4	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	0.7320637470439325	20	0.9129619517575517	21234
20	20000	0.0	0	1	16	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	0.48254492072625893	20	0.9188130873447555	20626
20	20000	0.0	0	2	16	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	0.3179198839260657	20	0.9562960519185602	20281
20	20000	0.0	0	1	64	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	0.2098609288600359	20	0.9746332640102385	20125
20	20000	0.0	0	2	64	0.01	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	0.13879426103102854	20	0.9769109808709139	20047
20	20000	0.0	0	1	1	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	25.587399107110453	20	1.0	1
20	20000	0.0	0	2	1	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	16.859016140249047	20	0.8524843482883423	24996
20	20000	0.0	0	1	4	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	11.108730796584117	20	0.9849409348683188	22321
20	20000	0.0	0	2	4	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	7.320637470439326	20	0.7385777451538558	21251
20	20000	0.0	0	1	16	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	4.82544920726259	20	0.8122676208979347	20395
20	20000	0.0	0	2	16	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	3.179198839260657	20	0.8641384757130446	20281
20	20000	0.0	0	1	64	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	2.098609288600359	20	0.8863956230965149	19738
20	20000	0.0	0	2	64	0.1	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	1.3879426103102857	20	0.9327288153550735	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	160.77037011873645	20	1.0	1
20	20000	0.0	0	2	1	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	105.9283225059163	20	0.9895615437502285	24866
20	20000	0.0	0	1	4	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	69.7982141225107	20	1.0	1
20	20000	0.0	0	2	4	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	45.9969217934527	20	0.9016718923414049	21217
20	20000	0.0	0	1	16	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	30.319191559613685	20	1.0	1
20	20000	0.0	0	2	16	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	19.97549543544495	20	0.7419687837077037	20281
20	20000	0.0	0	1	64	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	13.18595104764438	20	1.0	1
20	20000	0.0	0	2	64	0.6283185307179586	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	8.720700616310069	20	0.8588761464827149	20047
20	20000	0.0	0	1	1	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	255.8739910711045	20	1.0	1
20	20000	0.0	0	2	1	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	168.59016140249045	20	0.986541608340637	24421
20	20000	0.0	0	1	4	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	111.08730796584116	20	1.0	1
20	20000	0.0	0	2	4	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	73.20637470439326	20	0.9869623894223648	18871
20	20000	0.0	0	1	16	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	48.254492072625894	20	1.0	1
20	20000	0.0	0	2	16	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	31.791988392606566	20	0.8044150726606315	20281
20	20000	0.0	0	1	64	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	20.98609288600359	20	1.0	1
20	20000	0.0	0	2	64	1.0	0.602	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	13.879426103102855	20	0.9321442148104854	18505
20	20000	0.0	0	1	1	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	100.01	20	0.5382409245166763	29986
20	20000	0.0	0	2	1	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	50.01	20	0.8389870989118685	24996
20	20000	0.0	0	1	4	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	25.01	20	0.7145995995792096	22501
20	20000	0.0	0	2	4	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	12.51	20	0.9202956588707221	21234
20	20000	0.0	0	1	16	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	6.26	20	0.9289203554005594	20626
20	20000	0.0	0	2	16	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	3.13	20	0.959984253851256	20281
20	20000	0.0	0	1	64	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	1.57	20	0.9767962112257416	20125
20	20000	0.0	0	2	64	0.01	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	0.79	20	0.978415381593692	20047
20	20000	0.0	0	1	1	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	1000.1	20	1.0	1
20	20000	0.0	0	2	1	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	500.1	20	0.7917286177608268	24981
20	20000	0.0	0	1	4	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	250.10000000000002	20	0.9375293590545568	22357
20	20000	0.0	0	2	4	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	125.10000000000001	20	0.7623066002128036	21251
20	20000	0.0	0	1	16	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	62.6	20	0.7806461705692498	20329
20	20000	0.0	0	2	16	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	31.3	20	0.8754946876248874	20281
20	20000	0.0	0	1	64	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	15.700000000000001	20	0.8578232812139382	19867
20	20000	0.0	0	2	64	0.1	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	7.9	20	0.9381322343346082	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	6283.813625710304	20	1.0	1
20	20000	0.0	0	2	1	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	3142.220972120511	20	0.9902374620006322	24801
20	20000	0.0	0	1	4	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	1571.4246453256146	20	1.0	1
20	20000	0.0	0	2	4	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	786.0264819281663	20	0.8598508868697948	21115
20	20000	0.0	0	1	16	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	393.3274002294421	20	1.0	1
20	20000	0.0	0	2	16	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	196.66370011472105	20	0.7512332678214027	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	98.64600932271951	20	1.0	1
20	20000	0.0	0	2	64	0.6283185307179586	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	49.63716392671873	20	0.8686021453127725	20047
20	20000	0.0	0	1	1	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	10000	10000.0	10001.0	20	1.0	1
20	20000	0.0	0	2	1	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	5000	5000.0	5001.0	20	0.9863504986793162	23876
20	20000	0.0	0	1	4	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	2500	2500.0	2501.0	20	1.0	1
20	20000	0.0	0	2	4	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	1250	1250.0	1251.0	20	0.9452929132437063	21030
20	20000	0.0	0	1	16	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	625	625.0	626.0	20	1.0	1
20	20000	0.0	0	2	16	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	312	312.0	313.0	20	0.795572142479404	20086
20	20000	0.0	0	1	64	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	156	156.0	157.0	20	1.0	1
20	20000	0.0	0	2	64	1.0	1.0	1.0	0.02	0.101	1.0	1.0	Inf	0.0	78	78.0	79.0	20	0.8599474613512167	20047
20	20000	0.0	0	1	1	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.01	20	0.9806773823423309	30001
20	20000	0.0	0	2	1	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.01	20	0.9781084163084802	25001
20	20000	0.0	0	1	4	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.01	20	0.9856247557623838	22501
20	20000	0.0	0	2	4	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.01	20	0.9825561821341992	21234
20	20000	0.0	0	1	16	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.01	20	0.9896900654733292	20626
20	20000	0.0	0	2	16	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.01	20	0.9876163101688697	20281
20	20000	0.0	0	1	64	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.01	20	0.9909146647004942	19867
20	20000	0.0	0	2	64	0.01	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.01	20	0.9935765956886773	20047
20	20000	0.0	0	1	1	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.1	20	0.8853438719245833	30001
20	20000	0.0	0	2	1	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.1	20	0.9367132555804549	25001
20	20000	0.0	0	1	4	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.1	20	0.9395365105468246	22501
20	20000	0.0	0	2	4	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.1	20	0.9575904731297239	21251
20	20000	0.0	0	1	16	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.1	20	0.965129166009723	20626
20	20000	0.0	0	2	16	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.1	20	0.9775428988101507	20281
20	20000	0.0	0	1	64	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.1	20	0.9898073104645446	20125
20	20000	0.0	0	2	64	0.1	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.1	20	0.9848802133242396	20047
20	20000	0.0	0	1	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.6283185307179586	20	0.5397370385838066	30001
20	20000	0.0	0	2	1	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.6283185307179586	20	0.8525524381861523	24996
20	20000	0.0	0	1	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.6283185307179586	20	0.6895686963623917	22492
20	20000	0.0	0	2	4	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.6283185307179586	20	0.8967278405052546	21234
20	20000	0.0	0	1	16	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.6283185307179586	20	0.8190792706155964	20626
20	20000	0.0	0	2	16	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.6283185307179586	20	0.9317011777833493	20281
20	20000	0.0	0	1	64	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.6283185307179586	20	0.9497438589173154	20125
20	20000	0.0	0	2	64	0.6283185307179586	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.6283185307179586	20	0.9664517135084598	20047
20	20000	0.0	0	1	1	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	1.0	20	0.5362237238295975	29992
20	20000	0.0	0	2	1	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	1.0	20	0.823547210336997	24996
20	20000	0.0	0	1	4	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	1.0	20	0.6029916141168897	22501
20	20000	0.0	0	2	4	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	1.0	20	0.8785109307913542	21234
20	20000	0.0	0	1	16	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	1.0	20	0.7795812346240955	20626
20	20000	0.0	0	2	16	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	1.0	20	0.9169488300352256	20281
20	20000	0.0	0	1	64	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	1.0	20	0.9723381900500984	20125
20	20000	0.0	0	2	64	1.0	0.602	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	1.0	20	0.9537545264702697	20047
20	20000	0.0	0	1	1	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.01	20	0.9892090246363615	29998
20	20000	0.0	0	2	1	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.01	20	0.9940303110865382	25001
20	20000	0.0	0	1	4	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.01	20	0.990044016230771	22501
20	20000	0.0	0	2	4	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.01	20	0.9944902633010919	21234
20	20000	0.0	0	1	16	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.01	20	0.9914206259610793	20626
20	20000	0.0	0	2	16	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.01	20	0.9958743162855329	20281
20	20000	0.0	0	1	64	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.01	20	0.9907543531391757	20125
20	20000	0.0	0	2	64	0.01	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.01	20	0.9968100399309733	20047
20	20000	0.0	0	1	1	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.1	20	0.9824402658497771	30001
20	20000	0.0	0	2	1	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.1	20	0.9821065834345928	24996
20	20000	0.0	0	1	4	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.1	20	0.985718138284215	22501
20	20000	0.0	0	2	4	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.1	20	0.9851599986434517	21234
20	20000	0.0	0	1	16	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.1	20	0.9905480534209331	20626
20	20000	0.0	0	2	16	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.1	20	0.989410459409742	20281
20	20000	0.0	0	1	64	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.1	20	0.9916220229424537	20125
20	20000	0.0	0	2	64	0.1	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.1	20	0.9900368672104974	20047
20	20000	0.0	0	1	1	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	0.6283185307179586	20	0.9606252402913251	30001
20	20000	0.0	0	2	1	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	0.6283185307179586	20	0.9633530375552809	25001
20	20000	0.0	0	1	4	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	0.6283185307179586	20	0.970794623835618	22501
20	20000	0.0	0	2	4	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	0.6283185307179586	20	0.9678538677209059	21251
20	20000	0.0	0	1	16	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	0.6283185307179586	20	0.9751014875128268	20626
20	20000	0.0	0	2	16	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	0.6283185307179586	20	0.9765889267564323	20281
20	20000	0.0	0	1	64	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	0.6283185307179586	20	0.9900114957509175	20125
20	20000	0.0	0	2	64	0.6283185307179586	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	0.6283185307179586	20	0.9835699028966602	20047
20	20000	0.0	0	1	1	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	0.0	1.0	20	0.9475584331725272	30001
20	20000	0.0	0	2	1	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	0.0	1.0	20	0.953190281014399	25001
20	20000	0.0	0	1	4	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	0.0	1.0	20	0.9554100818362489	22501
20	20000	0.0	0	2	4	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	0.0	1.0	20	0.9592628533090233	21251
20	20000	0.0	0	1	16	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	0.0	1.0	20	0.9480659331225515	20626
20	20000	0.0	0	2	16	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	0.0	1.0	20	0.9709219942800335	20281
20	20000	0.0	0	1	64	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	0.0	1.0	20	0.9843327103094982	20125
20	20000	0.0	0	2	64	1.0	1.0	0.0	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	0.0	1.0	20	0.9816893345643226	20047
20	20000	0.0	0	1	1	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	1000.0	0.6401198792503472	20	0.5129794064917806	30001
20	20000	0.0	0	2	1	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	500.0	0.4219901471793168	20	0.8891105111778481	24996
20	20000	0.0	0	1	4	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	250.0	0.2783579185360121	20	0.8674256804426096	22501
20	20000	0.0	0	2	4	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	125.0	0.1838328279676258	20	0.9469244891949744	21251
20	20000	0.0	0	1	16	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	62.5	0.12169417269950084	20	0.9714675266443893	20626
20	20000	0.0	0	2	16	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	31.200000000000003	0.08085916174625053	20	0.9764738928656345	20281
20	20000	0.0	0	1	64	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	156	15.600000000000001	0.05426315847816074	20	0.9911885083260762	18964
20	20000	0.0	0	2	64	0.01	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	78	7.800000000000001	0.03703211945055782	20	0.9889311349113492	20047
20	20000	0.0	0	1	1	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	10000	1000.0	6.401198792503472	20	0.9998681824246729	29836
20	20000	0.0	0	2	1	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	5000	500.0	4.219901471793168	20	0.7425451453302001	25001
20	20000	0.0	0	1	4	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	2500	250.0	2.7835791853601215	20	0.7391509840262573	22492
20	20000	0.0	0	2	4	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	1250	125.0	1.838328279676258	20	0.8507769048375909	21200
20	20000	0.0	0	1	16	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	625	62.5	1.2169417269950085	20	0.7361178059896051	20626
20	20000	0.0	0	2	16	0.1	0.602	0.1	0.2	0.16666666666666666	1.0	1.0	Inf	0.0	312	31.200000000000003	0.8085916174625054	20	0.9368975831240942	20281
