L	M	σ	seed	order	n	η0	α	ApK	h0	γ	NpL	p	trust	tolerance	K	A	a0	N	fp	nfev
20	20000	0.01	0	1	1	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	105.9283225059163	10	20.75063430914527	30001
20	20000	0.01	0	2	1	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	69.7982141225107	10	5.690781920626611	25001
20	20000	0.01	0	1	4	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	45.9969217934527	10	1.8842511062466964	22501
20	20000	0.01	0	2	4	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	30.319191559613685	10	1.435534923086637	21251
20	20000	0.01	0	1	16	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	19.994698995145267	10	1.0620882603294066	20626
20	20000	0.01	0	2	16	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	13.18595104764438	10	1.0368909682446155	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	8.720700616310069	10	0.9362330615553903	20125
20	20000	0.01	0	2	64	0.6283185307179586	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	5.789219058139001	10	0.9784069982364382	20047
20	20000	0.01	0	1	1	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	168.59016140249045	10	10.313811708186325	30001
20	20000	0.01	0	2	1	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	111.08730796584116	10	24.323108915140477	25001
20	20000	0.01	0	1	4	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	73.20637470439326	10	3.326420572741963	22501
20	20000	0.01	0	2	4	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	48.254492072625894	10	2.548396112325989	21251
20	20000	0.01	0	1	16	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	31.822551807119222	10	1.5083850302802573	20626
20	20000	0.01	0	2	16	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	20.98609288600359	10	1.6493990630494337	20281
20	20000	0.01	0	1	64	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	13.879426103102855	10	1.127466578214395	20125
20	20000	0.01	0	2	64	1.0	0.602	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	9.213828297446288	10	1.2733284587454141	20047
20	20000	0.01	0	1	1	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	50.01	10	0.8660442049878718	30001
20	20000	0.01	0	2	1	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	25.01	10	0.8845555451771283	25001
20	20000	0.01	0	1	4	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	12.51	10	0.9560618938488669	22501
20	20000	0.01	0	2	4	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	6.26	10	0.9263595769266815	21251
20	20000	0.01	0	1	16	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	3.1350000000000002	10	0.9862301268568238	20626
20	20000	0.01	0	2	16	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	1.57	10	0.9714914551097681	20281
20	20000	0.01	0	1	64	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	0.79	10	0.9857505135541111	20125
20	20000	0.01	0	2	64	0.01	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	0.4	10	0.9865830433973563	20047
20	20000	0.01	0	1	1	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	500.1	10	0.8022097604207702	30001
20	20000	0.01	0	2	1	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	250.10000000000002	10	0.8648922191951559	25001
20	20000	0.01	0	1	4	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	125.10000000000001	10	0.8721285413894286	22501
20	20000	0.01	0	2	4	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	62.6	10	0.8901522971054274	21251
20	20000	0.01	0	1	16	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	31.35	10	0.9305106766344268	20626
20	20000	0.01	0	2	16	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	15.700000000000001	10	0.9247296919237737	20281
20	20000	0.01	0	1	64	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	7.9	10	0.9693093333552225	20125
20	20000	0.01	0	2	64	0.1	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	4.0	10	0.9487361218575668	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	3142.220972120511	10	2.9322154612304567	30001
20	20000	0.01	0	2	1	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	1571.4246453256146	10	1.812140329917505	25001
20	20000	0.01	0	1	4	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	786.0264819281663	10	1.3080137007980441	22501
20	20000	0.01	0	2	4	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	393.3274002294421	10	1.0945936432570778	21251
20	20000	0.01	0	1	16	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	196.97785938008002	10	0.9252497150990896	20626
20	20000	0.01	0	2	16	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	98.64600932271951	10	1.0161031910396852	20281
20	20000	0.01	0	1	64	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	49.63716392671873	10	0.9417236621737857	20125
20	20000	0.01	0	2	64	0.6283185307179586	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	25.132741228718345	10	0.9676241723661999	20047
20	20000	0.01	0	1	1	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	10000	5000.0	5001.0	10	19.483501829791965	30001
20	20000	0.01	0	2	1	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	5000	2500.0	2501.0	10	2.809901880045152	25001
20	20000	0.01	0	1	4	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	2500	1250.0	1251.0	10	1.7917121047543907	22501
20	20000	0.01	0	2	4	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	1250	625.0	626.0	10	1.4752268660929182	21251
20	20000	0.01	0	1	16	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	625	312.5	313.5	10	1.1622400314991204	20626
20	20000	0.01	0	2	16	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	312	156.0	157.0	10	0.9507243920420195	20281
20	20000	0.01	0	1	64	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	156	78.0	79.0	10	0.9218727278438841	20125
20	20000	0.01	0	2	64	1.0	1.0	0.5	0.2	0.101	0.5	0.5	1.0	Inf	78	39.0	40.0	10	0.9758413693643199	20047
20	20000	0.01	0	1	1	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	2.5587399107110453	10	0.8516649357974561	30001
20	20000	0.01	0	2	1	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	1.6859016140249046	10	0.8640102910900587	25001
20	20000	0.01	0	1	4	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	1.1108730796584116	10	0.9461953998650836	22501
20	20000	0.01	0	2	4	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	0.7320637470439325	10	0.921504520661294	21251
20	20000	0.01	0	1	16	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	0.48254492072625893	10	0.9628560430617268	20626
20	20000	0.01	0	2	16	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	0.3179198839260657	10	0.9718886952502036	20281
20	20000	0.01	0	1	64	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	0.2098609288600359	10	0.9776381852385017	20125
20	20000	0.01	0	2	64	0.01	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	0.13879426103102854	10	0.9783404166888853	20047
20	20000	0.01	0	1	1	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	25.587399107110453	10	0.9303256580521617	30001
20	20000	0.01	0	2	1	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	16.859016140249047	10	0.8760924570196332	25001
20	20000	0.01	0	1	4	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	11.108730796584117	10	0.8337190705434994	22501
20	20000	0.01	0	2	4	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	7.320637470439326	10	0.9456342246905588	21251
20	20000	0.01	0	1	16	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	4.82544920726259	10	0.9310848443613085	20626
20	20000	0.01	0	2	16	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	3.179198839260657	10	0.9558492794300255	20281
20	20000	0.01	0	1	64	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	2.098609288600359	10	0.9580630082459559	20125
20	20000	0.01	0	2	64	0.1	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	1.3879426103102857	10	0.9611931205025658	20047
20	20000	0.01	0	1	1	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	160.77037011873645	10	7.681699361108642	30001
20	20000	0.01	0	2	1	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	105.9283225059163	10	6.80376788027462	25001
20	20000	0.01	0	1	4	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	69.7982141225107	10	2.9832599252960987	22501
20	20000	0.01	0	2	4	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	45.9969217934527	10	2.801074183202022	21251
20	20000	0.01	0	1	16	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	30.319191559613685	10	1.312658885263805	20626
20	20000	0.01	0	2	16	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	19.97549543544495	10	1.2591826480197341	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	13.18595104764438	10	0.9368646428382358	20125
20	20000	0.01	0	2	64	0.6283185307179586	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	8.720700616310069	10	1.1422438161689483	20047
20	20000	0.01	0	1	1	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	255.8739910711045	10	49.22552152538724	30001
20	20000	0.01	0	2	1	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	168.59016140249045	10	22.34625850727464	25001
20	20000	0.01	0	1	4	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	111.08730796584116	10	4.245837019533043	22501
20	20000	0.01	0	2	4	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	73.20637470439326	10	4.329827853282075	21251
20	20000	0.01	0	1	16	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	48.254492072625894	10	1.9160152975701314	20626
20	20000	0.01	0	2	16	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	31.791988392606566	10	1.8482334073252322	20281
20	20000	0.01	0	1	64	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	20.98609288600359	10	1.472543790858474	20125
20	20000	0.01	0	2	64	1.0	0.602	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	13.879426103102855	10	1.163998200097125	20047
20	20000	0.01	0	1	1	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	100.01	10	0.872423066853723	30001
20	20000	0.01	0	2	1	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	50.01	10	0.8767847915415776	25001
20	20000	0.01	0	1	4	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	25.01	10	0.9484852972750493	22501
20	20000	0.01	0	2	4	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	12.51	10	0.9190555486392828	21251
20	20000	0.01	0	1	16	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	6.26	10	0.9861908631986603	20626
20	20000	0.01	0	2	16	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	3.13	10	0.9614758584933127	20281
20	20000	0.01	0	1	64	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	1.57	10	0.9917785386827316	20125
20	20000	0.01	0	2	64	0.01	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	0.79	10	0.9948151745525137	20047
20	20000	0.01	0	1	1	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	1000.1	10	0.7944024193176205	30001
20	20000	0.01	0	2	1	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	500.1	10	0.8798012700332442	25001
20	20000	0.01	0	1	4	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	250.10000000000002	10	0.8370963891768108	22501
20	20000	0.01	0	2	4	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	125.10000000000001	10	0.9203768435941738	21251
20	20000	0.01	0	1	16	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	62.6	10	0.9279611885618138	20626
20	20000	0.01	0	2	16	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	31.3	10	0.9329236577567062	20281
20	20000	0.01	0	1	64	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	15.700000000000001	10	0.9690156423154251	20125
20	20000	0.01	0	2	64	0.1	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	7.9	10	0.9478027958759075	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	6283.813625710304	10	4.702326957725579	30001
20	20000	0.01	0	2	1	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	3142.220972120511	10	3.7435308129772773	25001
20	20000	0.01	0	1	4	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	1571.4246453256146	10	1.9109698237309851	22501
20	20000	0.01	0	2	4	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	786.0264819281663	10	1.3157102591531362	21251
20	20000	0.01	0	1	16	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	393.3274002294421	10	1.149860743244344	20626
20	20000	0.01	0	2	16	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	196.66370011472105	10	1.233279020113976	20281
20	20000	0.01	0	1	64	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	98.64600932271951	10	0.9288127627406241	20125
20	20000	0.01	0	2	64	0.6283185307179586	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	49.63716392671873	10	0.9772553334824752	20047
20	20000	0.01	0	1	1	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	10000	10000.0	10001.0	10	16.428347010503884	30001
20	20000	0.01	0	2	1	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	5000	5000.0	5001.0	10	5.2163074667521405	25001
20	20000	0.01	0	1	4	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	2500	2500.0	2501.0	10	2.018342301595062	22501
20	20000	0.01	0	2	4	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	1250	1250.0	1251.0	10	2.092606307527438	21251
20	20000	0.01	0	1	16	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	625	625.0	626.0	10	1.4204146552501624	20626
20	20000	0.01	0	2	16	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	312	312.0	313.0	10	1.4798075007469143	20281
20	20000	0.01	0	1	64	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	156	156.0	157.0	10	1.254911397701759	20125
20	20000	0.01	0	2	64	1.0	1.0	1.0	0.2	0.101	0.5	0.5	1.0	Inf	78	78.0	79.0	10	1.2173216693082076	20047
20	20000	0.01	0	1	1	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.01	10	0.9898404392462158	30001
20	20000	0.01	0	2	1	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.01	10	1.006550316052191	25001
20	20000	0.01	0	1	4	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.01	10	0.9934238303295353	22501
20	20000	0.01	0	2	4	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.01	10	1.0115570293389966	21251
20	20000	0.01	0	1	16	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.01	10	0.9949299692886281	20626
20	20000	0.01	0	2	16	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.01	10	0.9933776612951435	20281
20	20000	0.01	0	1	64	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.01	10	1.003112133479185	20125
20	20000	0.01	0	2	64	0.01	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.01	10	1.0026720202879684	20047
20	20000	0.01	0	1	1	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.1	10	0.9960994414228348	30001
20	20000	0.01	0	2	1	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.1	10	0.9830462598384753	25001
20	20000	0.01	0	1	4	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.1	10	0.988222696065889	22501
20	20000	0.01	0	2	4	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.1	10	0.9971764376405677	21251
20	20000	0.01	0	1	16	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.1	10	0.9827285297229449	20626
20	20000	0.01	0	2	16	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.1	10	0.9841953623842827	20281
20	20000	0.01	0	1	64	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.1	10	0.9956124013248187	20125
20	20000	0.01	0	2	64	0.1	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.1	10	1.0039489437769284	20047
20	20000	0.01	0	1	1	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.6283185307179586	10	0.9591646676317936	30001
20	20000	0.01	0	2	1	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.6283185307179586	10	0.9928201218053697	25001
20	20000	0.01	0	1	4	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.6283185307179586	10	1.0000177057260613	22501
20	20000	0.01	0	2	4	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.6283185307179586	10	1.0059968424186305	21251
20	20000	0.01	0	1	16	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.6283185307179586	10	0.941379588280193	20626
20	20000	0.01	0	2	16	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.6283185307179586	10	1.0118751669433552	20281
20	20000	0.01	0	1	64	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.6283185307179586	10	0.9583477290443142	20125
20	20000	0.01	0	2	64	0.6283185307179586	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.6283185307179586	10	1.000644015891525	20047
20	20000	0.01	0	1	1	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	1.0	10	0.9187327290550303	30001
20	20000	0.01	0	2	1	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	1.0	10	0.9846019213827069	25001
20	20000	0.01	0	1	4	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	1.0	10	0.8874803223019375	22501
20	20000	0.01	0	2	4	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	1.0	10	0.99067522402311	21251
20	20000	0.01	0	1	16	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	1.0	10	0.911906651565026	20626
20	20000	0.01	0	2	16	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	1.0	10	0.993168393953728	20281
20	20000	0.01	0	1	64	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	1.0	10	0.9383054421991841	20125
20	20000	0.01	0	2	64	1.0	0.602	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	1.0	10	0.9780689218435296	20047
20	20000	0.01	0	1	1	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.01	10	1.0000057201186652	30001
20	20000	0.01	0	2	1	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.01	10	0.9836586539742346	25001
20	20000	0.01	0	1	4	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.01	10	1.0124357039359104	22501
20	20000	0.01	0	2	4	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.01	10	1.001752702203668	21251
20	20000	0.01	0	1	16	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.01	10	0.9953010573737139	20626
20	20000	0.01	0	2	16	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.01	10	0.9919716535614351	20281
20	20000	0.01	0	1	64	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.01	10	1.004135973448463	20125
20	20000	0.01	0	2	64	0.01	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.01	10	0.9961518605385735	20047
20	20000	0.01	0	1	1	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.1	10	1.006057776313163	30001
20	20000	0.01	0	2	1	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.1	10	1.0032493641918128	25001
20	20000	0.01	0	1	4	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.1	10	1.0056575362723748	22501
20	20000	0.01	0	2	4	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.1	10	0.9915370113435769	21251
20	20000	0.01	0	1	16	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.1	10	0.9863713453947549	20626
20	20000	0.01	0	2	16	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.1	10	1.001950529132623	20281
20	20000	0.01	0	1	64	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.1	10	1.011720988462585	20125
20	20000	0.01	0	2	64	0.1	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.1	10	1.0119002841971745	20047
20	20000	0.01	0	1	1	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	0.6283185307179586	10	1.0080838152644935	30001
20	20000	0.01	0	2	1	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	0.6283185307179586	10	1.008356620742495	25001
20	20000	0.01	0	1	4	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	0.6283185307179586	10	1.0170104790912995	22501
20	20000	0.01	0	2	4	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	0.6283185307179586	10	1.0219789861186293	21251
20	20000	0.01	0	1	16	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	0.6283185307179586	10	0.9785736779775299	20626
20	20000	0.01	0	2	16	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	0.6283185307179586	10	0.9947998095563706	20281
20	20000	0.01	0	1	64	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	0.6283185307179586	10	0.9917690428343765	20125
20	20000	0.01	0	2	64	0.6283185307179586	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	0.6283185307179586	10	0.987825828993561	20047
20	20000	0.01	0	1	1	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	10000	0.0	1.0	10	1.0445495932220947	30001
20	20000	0.01	0	2	1	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	5000	0.0	1.0	10	0.9895343521163519	25001
20	20000	0.01	0	1	4	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	2500	0.0	1.0	10	0.9826031943111163	22501
20	20000	0.01	0	2	4	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	1250	0.0	1.0	10	0.9804544066757535	21251
20	20000	0.01	0	1	16	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	625	0.0	1.0	10	0.9507086769297173	20626
20	20000	0.01	0	2	16	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	312	0.0	1.0	10	0.967472482012691	20281
20	20000	0.01	0	1	64	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	156	0.0	1.0	10	0.9711365844843461	20125
20	20000	0.01	0	2	64	1.0	1.0	0.0	0.01	0.101	0.5	0.5	1.0	Inf	78	0.0	1.0	10	0.9867059329579414	20047
